trial	mean_acc	n_ok_folds	n_fail_folds	params_json
186	0.6000000000000001	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "no_re"}
187	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "no_re"}
188	0.6000000000000001	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "no_re"}
189	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "no_re"}
190	0.6000000000000001	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "no_re"}
191	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "no_re"}
192	0.6000000000000001	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "no_re"}
193	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "no_re"}
194	0.6000000000000001	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "no_re"}
195	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "no_re"}
196	0.6000000000000001	5	0	{"model__hidden_units": 6, "model__activation_function": "relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "no_re"}
197	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 0, "model__random_type": "normal", "model__treinador": "no_re"}
198	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 0, "model__random_type": "uniform", "model__treinador": "no_re"}
199	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 1, "model__random_type": "normal", "model__treinador": "no_re"}
200	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 1, "model__random_type": "uniform", "model__treinador": "no_re"}
201	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 2, "model__random_type": "normal", "model__treinador": "no_re"}
202	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 2, "model__random_type": "uniform", "model__treinador": "no_re"}
203	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 3, "model__random_type": "normal", "model__treinador": "no_re"}
204	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 3, "model__random_type": "uniform", "model__treinador": "no_re"}
205	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 4, "model__random_type": "normal", "model__treinador": "no_re"}
206	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 4, "model__random_type": "uniform", "model__treinador": "no_re"}
207	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 5, "model__random_type": "normal", "model__treinador": "no_re"}
208	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 5, "model__random_type": "uniform", "model__treinador": "no_re"}
209	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 6, "model__random_type": "normal", "model__treinador": "no_re"}
210	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 6, "model__random_type": "uniform", "model__treinador": "no_re"}
211	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 7, "model__random_type": "normal", "model__treinador": "no_re"}
212	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 7, "model__random_type": "uniform", "model__treinador": "no_re"}
213	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 8, "model__random_type": "normal", "model__treinador": "no_re"}
214	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 8, "model__random_type": "uniform", "model__treinador": "no_re"}
215	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 9, "model__random_type": "normal", "model__treinador": "no_re"}
216	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 9, "model__random_type": "uniform", "model__treinador": "no_re"}
217	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 10, "model__random_type": "normal", "model__treinador": "no_re"}
218	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 10, "model__random_type": "uniform", "model__treinador": "no_re"}
219	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 13, "model__random_type": "normal", "model__treinador": "no_re"}
220	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 13, "model__random_type": "uniform", "model__treinador": "no_re"}
221	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 17, "model__random_type": "normal", "model__treinador": "no_re"}
222	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 17, "model__random_type": "uniform", "model__treinador": "no_re"}
223	0.5181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 25, "model__random_type": "normal", "model__treinador": "no_re"}
224	0.3727272727272727	5	0	{"model__hidden_units": 6, "model__activation_function": "sin", "model__C": 25, "model__random_type": "uniform", "model__treinador": "no_re"}
225	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 0, "model__random_type": "normal", "model__treinador": "no_re"}
226	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 0, "model__random_type": "uniform", "model__treinador": "no_re"}
227	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "normal", "model__treinador": "no_re"}
228	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "uniform", "model__treinador": "no_re"}
229	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "normal", "model__treinador": "no_re"}
230	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "uniform", "model__treinador": "no_re"}
231	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "normal", "model__treinador": "no_re"}
232	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "uniform", "model__treinador": "no_re"}
233	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "normal", "model__treinador": "no_re"}
234	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "uniform", "model__treinador": "no_re"}
235	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "normal", "model__treinador": "no_re"}
236	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "uniform", "model__treinador": "no_re"}
237	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "normal", "model__treinador": "no_re"}
238	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "uniform", "model__treinador": "no_re"}
239	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "normal", "model__treinador": "no_re"}
240	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "uniform", "model__treinador": "no_re"}
241	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "normal", "model__treinador": "no_re"}
242	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "uniform", "model__treinador": "no_re"}
243	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "normal", "model__treinador": "no_re"}
244	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "uniform", "model__treinador": "no_re"}
245	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "normal", "model__treinador": "no_re"}
246	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "uniform", "model__treinador": "no_re"}
247	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "normal", "model__treinador": "no_re"}
248	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "uniform", "model__treinador": "no_re"}
249	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "normal", "model__treinador": "no_re"}
250	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "uniform", "model__treinador": "no_re"}
251	0.6	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "normal", "model__treinador": "no_re"}
252	0.5363636363636364	5	0	{"model__hidden_units": 6, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "uniform", "model__treinador": "no_re"}
253	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 0, "model__random_type": "normal", "model__treinador": "no_re"}
254	0.6818181818181819	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 0, "model__random_type": "uniform", "model__treinador": "no_re"}
255	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "no_re"}
256	0.6818181818181819	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "no_re"}
257	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "no_re"}
258	0.6818181818181819	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "no_re"}
259	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "no_re"}
260	0.6818181818181819	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "no_re"}
261	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "no_re"}
262	0.6818181818181819	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "no_re"}
263	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "no_re"}
264	0.6818181818181819	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "no_re"}
265	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "no_re"}
266	0.6818181818181819	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "no_re"}
267	0.6181818181818182	5	0	{"model__hidden_units": 6, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "no_re"}
